Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.348,0.002,9.944,-1.037,-0.549,79.390
-0.073,-0.473,9.989,-0.732,0.122,65.427
0.041,-0.461,9.950,-13.049,0.000,87.378
0.348,-0.526,9.884,-13.902,-0.915,82.317
0.117,-0.281,9.881,1.646,-2.073,99.451
-0.672,-0.107,10.010,9.451,-0.915,61.098
0.073,-0.478,9.976,-2.927,0.488,14.695
0.190,-0.344,9.912,-5.244,0.000,31.037
0.040,-0.400,9.942,-0.366,-0.488,46.463
0.149,-0.585,9.923,-0.610,-0.366,43.354
-0.165,-0.588,9.912,2.988,-0.427,39.756
-0.123,-0.384,10.005,8.841,-0.671,50.915
-0.271,-0.355,9.923,-3.354,-0.183,48.293
-0.178,-0.309,9.867,4.512,0.061,22.256
0.541,-0.369,10.014,15.183,0.427,10.732
0.110,-0.272,9.965,2.744,0.976,35.549
-0.217,-0.187,9.938,-1.098,0.366,41.220
0.183,-0.163,9.957,0.183,0.305,40.122
0.102,-0.416,9.937,0.183,0.427,35.488
-0.154,-0.307,9.930,0.122,0.610,20.305
-0.051,-0.345,9.945,0.244,0.427,21.280
-0.057,-0.318,9.926,-0.061,2.988,60.244
-0.032,0.001,9.935,-0.122,1.829,39.024
0.104,-0.229,9.911,0.305,3.110,12.805
0.105,-0.443,9.946,0.305,-2.073,6.159
0.117,-0.437,9.981,0.366,-1.402,3.841
0.041,-0.388,9.913,0.183,2.500,7.500
0.013,-0.065,9.923,0.366,-0.854,-13.598
0.201,-0.383,9.968,0.427,-1.890,-71.768
-0.093,-0.604,9.931,0.427,1.098,-62.500
-0.210,-0.151,9.940,-1.341,0.122,-45.183
0.312,-0.478,9.935,-1.402,0.366,-75.183
-0.132,-0.323,9.976,-3.963,1.280,-63.171
0.347,-0.299,9.857,-0.183,1.585,-73.476
0.127,-0.154,9.986,8.354,1.402,-61.463
-0.168,-0.625,9.934,0.122,1.280,-66.159
-0.122,-0.409,9.957,1.768,1.646,-76.220
-0.145,-0.167,9.916,2.195,0.915,-85.793
-0.203,-0.464,10.023,-2.805,-1.646,-87.866
0.231,-0.072,9.797,-1.280,-4.207,-57.317
-0.083,-0.364,10.051,0.793,5.427,-37.988
-0.028,-0.366,9.928,0.183,-3.293,-54.695
0.085,-0.142,9.819,0.122,1.951,-52.927
-0.002,-0.175,10.039,1.951,7.744,-31.890
0.060,-0.186,9.938,0.732,0.305,-33.598
-0.020,-0.290,9.941,0.183,0.366,-35.488
0.072,-0.399,9.942,0.366,0.793,-36.951
0.135,-0.055,9.947,0.244,0.610,-20.488
0.005,-0.258,9.943,0.244,0.610,0.549
0.071,-0.442,9.945,0.244,0.549,10.244
0.099,-0.351,9.951,0.122,0.427,21.768
-0.003,-0.183,9.952,-0.244,0.122,30.732
-0.048,-0.177,9.934,0.366,0.549,25.976
0.050,-0.132,9.948,-0.122,0.366,18.841
0.096,-0.481,9.944,-0.671,-0.122,34.024
-0.048,-0.220,9.932,0.305,0.427,59.695
-0.004,-0.182,9.941,0.061,0.183,60.366
0.120,-0.350,9.988,-3.232,0.061,49.878
-0.261,-0.900,9.943,-11.463,-0.305,69.634
0.302,-0.136,9.902,-9.695,-1.463,115.854
-0.059,-0.300,10.016,-3.659,-1.220,86.768
-0.141,-0.712,9.889,-14.573,-0.915,61.951
0.053,-0.639,9.862,-4.024,-0.732,36.707
0.117,-0.383,9.997,6.341,-0.366,39.207
-0.203,-0.506,9.951,2.317,1.951,32.256
-0.174,-0.628,9.829,-14.817,-1.768,-20.244
0.064,-0.503,9.823,29.207,2.439,-69.329
0.306,-0.564,10.164,30.244,1.159,-54.390
0.017,-0.309,9.910,-5.488,0.366,3.841
0.004,-0.282,9.929,-0.854,0.610,3.476
0.032,-0.305,9.941,0.976,0.610,-0.854
0.043,-0.296,9.943,0.183,0.549,0.183
0.038,-0.296,9.938,0.183,0.610,0.305
0.024,-0.305,9.938,0.244,0.610,0.122
0.019,-0.303,9.933,0.244,0.549,0.122
0.022,-0.302,9.934,0.244,0.549,0.183
0.028,-0.295,9.934,0.244,0.610,0.183
0.039,-0.301,9.941,0.244,0.549,0.183
0.042,-0.302,9.941,0.244,0.549,0.183
0.029,-0.295,9.941,0.305,0.610,0.183
0.029,-0.297,9.947,0.244,0.610,0.183
0.026,-0.306,9.946,0.244,0.610,0.183
0.029,-0.293,9.934,0.244,0.610,0.183
0.035,-0.296,9.940,0.244,0.610,0.183
0.026,-0.289,9.951,0.183,0.610,0.183
0.036,-0.290,9.938,0.183,0.610,0.183
0.032,-0.308,9.949,0.244,0.549,0.183
0.029,-0.295,9.941,0.244,0.549,0.183
0.034,-0.288,9.934,0.244,0.610,0.244
0.033,-0.300,9.940,0.244,0.610,0.183
0.032,-0.297,9.946,0.244,0.610,0.183
0.024,-0.294,9.943,0.244,0.610,0.122
0.031,-0.297,9.938,0.183,0.610,0.183
0.033,-0.302,9.938,0.244,0.549,0.183
0.032,-0.306,9.944,0.244,0.549,0.183
0.028,-0.304,9.935,0.244,0.549,0.183
0.030,-0.290,9.931,0.244,0.549,0.183
0.024,-0.300,9.937,0.244,0.549,0.183
0.036,-0.300,9.947,0.244,0.610,0.183
0.029,-0.298,9.938,0.244,0.610,0.183
0.034,-0.291,9.950,0.244,0.549,0.183
0.042,-0.292,9.949,0.244,0.549,0.183
0.029,-0.303,9.940,0.244,0.549,0.183
0.027,-0.302,9.942,0.244,0.610,0.183
0.025,-0.289,9.932,0.244,0.610,0.183
0.026,-0.290,9.944,0.244,0.610,0.183
0.034,-0.298,9.944,0.244,0.610,0.183
0.037,-0.303,9.945,0.305,0.549,0.183
0.015,-0.357,9.945,0.244,0.610,-2.378
0.150,-0.229,9.940,0.244,0.610,-2.378
-0.077,-0.178,9.941,0.244,0.366,22.805
-0.017,-0.302,9.936,0.427,0.244,41.646
0.057,-0.322,9.950,0.183,0.427,27.622
0.191,-0.113,9.949,0.000,0.244,39.146
0.228,-0.275,9.949,0.183,0.366,37.805
-0.163,-0.399,9.935,1.341,1.037,25.732
-0.012,-0.314,9.936,0.732,0.671,23.841
0.014,-0.339,9.946,-0.122,0.305,27.744
0.083,-0.248,9.940,0.061,0.427,18.171
0.072,-0.183,9.949,0.244,0.366,26.707
-0.079,-0.351,9.941,0.061,0.427,25.488
-0.008,-0.271,9.943,0.244,0.610,4.451
0.026,-0.285,9.943,0.244,0.610,1.829
0.020,-0.214,9.948,0.244,0.549,2.378
0.059,-0.293,9.951,0.305,0.610,-3.902
0.059,-0.341,9.951,0.305,0.610,-4.634
0.118,-0.277,9.951,0.305,0.549,-1.159
0.084,-0.321,9.954,0.366,0.610,-11.159
0.020,-0.326,9.946,0.244,0.610,-11.890
0.063,-0.134,9.951,0.305,0.610,-7.927
0.057,-0.205,9.948,0.366,0.671,-12.622
0.019,-0.360,9.957,0.366,0.732,-17.866
0.069,-0.218,9.947,0.305,0.732,-17.988
0.144,-0.189,9.950,0.427,0.793,-33.171
-0.054,-0.405,9.937,0.549,0.793,-48.659
-0.042,-0.346,9.954,0.427,0.854,-47.073
0.007,-0.220,9.945,0.488,0.854,-38.293
-0.037,-0.315,9.931,0.610,0.976,-58.659
0.177,-0.213,9.942,0.427,0.915,-63.537
0.119,-0.123,9.935,0.366,0.671,-35.854
-0.049,-0.416,9.937,0.305,0.732,-41.220
-0.080,-0.468,9.950,0.244,0.854,-44.451
-0.056,-0.388,9.945,0.549,0.732,-45.610
-0.051,-0.132,9.962,1.585,0.671,-19.329
0.056,-0.219,9.947,3.963,0.549,0.488
-0.286,-0.712,9.860,2.500,0.549,-14.817
0.228,-0.159,9.979,-6.280,0.671,-35.305
0.087,0.068,9.955,-0.976,0.610,-9.451
0.041,-0.459,9.937,0.976,0.610,-1.707
0.054,-0.528,9.946,0.061,0.610,-15.854
-0.147,0.025,9.944,0.305,0.671,-22.073
-0.051,-0.095,9.941,0.366,0.671,-11.524
-0.142,-0.284,9.949,0.366,0.671,-19.756
-0.129,-0.456,9.944,0.244,0.793,-30.366
0.296,-0.287,9.940,0.244,0.732,-24.024
-0.086,-0.178,9.931,0.427,0.671,-13.476
0.056,-0.241,9.937,0.244,0.610,-10.915
0.062,-0.263,9.953,0.305,0.671,-22.317
-0.011,-0.263,9.942,0.427,0.671,-28.963
0.006,-0.503,9.975,1.463,0.671,-15.610
0.077,-0.438,9.861,4.146,0.488,4.146
0.082,-0.433,9.970,-4.573,0.549,16.098
0.174,-0.334,9.966,-0.793,0.549,37.134
0.151,-0.344,9.942,0.549,0.366,45.427
0.078,-0.324,9.946,-0.061,0.305,53.049
0.063,-0.263,9.938,-0.061,0.305,60.000
0.093,-0.150,9.938,-0.671,-0.366,60.793
-0.011,-0.161,9.954,-0.488,-0.061,48.049
-0.056,-0.265,9.954,-0.061,0.366,41.341
-0.048,-0.389,9.950,0.366,0.366,32.134
-0.064,-0.272,9.949,0.183,0.488,28.902
0.074,-0.142,9.939,0.183,0.488,22.439
-0.012,-0.241,9.941,0.244,0.427,26.951
-0.016,-0.302,9.955,-0.122,0.244,28.537
0.026,-0.182,9.946,0.183,0.366,29.207
-0.086,-0.285,9.940,0.122,0.366,27.317
0.010,-0.399,9.946,0.366,0.427,39.390
0.077,-0.244,9.946,0.244,0.427,29.878
0.059,-0.220,9.933,0.122,0.366,17.378
-0.007,-0.234,9.947,0.244,0.427,30.549
-0.026,-0.312,9.963,-1.220,0.427,25.427
0.048,-0.394,9.941,-2.744,0.427,12.134
0.068,-0.300,9.915,-0.976,0.427,15.305
0.013,-0.283,9.957,4.878,0.244,26.098
-0.025,-0.329,9.946,0.610,0.427,17.378
0.064,-0.309,9.929,-1.280,0.488,13.110
0.103,-0.291,9.944,0.854,0.427,16.159
0.056,-0.362,9.949,0.793,0.549,10.122
0.049,-0.296,9.951,0.732,0.610,4.207
-0.023,-0.243,9.936,0.122,0.549,-0.671
0.074,-0.205,10.007,-3.049,0.732,-24.878
0.220,-0.484,9.837,-7.744,1.341,-57.256
-0.072,-0.353,9.970,9.695,1.098,-56.159
-0.067,-0.347,9.965,3.293,0.732,-42.012
0.069,-0.218,9.928,-0.732,0.854,-28.841
0.123,-0.293,9.943,1.159,1.098,-18.902
0.010,-0.406,9.946,0.000,0.488,-21.646
-0.005,-0.262,9.949,0.183,0.671,-16.585
0.199,-0.266,9.945,0.366,0.671,-15.000
-0.058,-0.358,10.004,0.244,-0.427,-28.354
0.077,-0.148,9.905,1.341,-3.537,-29.146
0.031,-0.066,9.920,7.561,3.110,-9.390
-0.142,-0.461,9.970,1.524,1.402,-15.976
0.090,-0.427,9.897,-2.683,-2.622,-29.573
0.142,0.057,9.986,5.061,5.000,-36.220
0.008,-0.171,9.932,6.829,2.195,-22.500
-0.015,-0.382,9.962,-0.183,-1.402,-16.463
0.166,-0.105,9.920,-0.122,-1.220,-21.159
0.038,-0.025,9.936,6.890,2.927,-30.244
-0.108,-0.128,9.931,2.561,1.768,-23.049
0.048,-0.123,9.944,-2.683,0.183,-18.720
-0.142,-0.360,9.944,2.012,0.122,-33.293
0.096,-0.110,9.916,1.037,0.122,-42.378
0.100,0.054,9.930,0.183,0.671,-13.598
-0.127,-0.090,10.003,-0.427,0.549,-14.878
-0.001,-0.539,9.823,4.146,0.000,-36.707
0.107,-0.038,9.970,-10.000,0.427,-24.146
0.113,-0.107,9.994,-5.488,0.732,0.671
0.004,-0.280,9.873,0.793,0.610,2.195
0.020,-0.542,9.959,-7.866,0.610,7.317
0.111,-0.405,9.976,-3.902,0.305,36.341
0.020,-0.059,9.932,1.280,0.305,50.366
0.003,-0.312,9.938,0.000,0.305,27.988
0.000,-0.280,9.944,0.061,0.366,31.524
0.071,-0.111,9.956,0.244,0.488,33.780
0.007,-0.428,9.931,0.244,0.549,35.488
0.007,-0.366,9.938,0.183,0.366,27.134
0.002,-0.172,9.943,0.122,0.427,34.695
-0.062,-0.247,9.950,-0.610,0.000,37.988
0.100,-0.321,9.957,-1.341,-0.549,41.098
0.026,-0.332,9.926,-4.390,0.366,41.646
0.065,-0.310,9.908,0.915,0.183,37.256
0.016,-0.323,9.974,4.573,0.305,36.585
0.023,-0.243,9.946,0.244,0.488,26.524
-0.026,-0.160,9.943,0.000,0.427,29.817
-0.078,-0.342,9.937,0.183,0.427,11.341
0.010,-0.263,9.947,0.366,0.488,11.524
0.045,-0.231,9.955,-0.061,0.305,24.390
0.028,-0.360,9.954,-0.366,0.366,14.146
0.098,-0.335,9.914,-0.732,0.549,3.171
0.002,-0.232,9.953,2.256,0.549,5.793
-0.011,-0.368,9.969,0.000,0.488,6.585
-0.080,-0.350,9.959,-5.671,0.732,-10.122
0.179,-0.346,9.871,-3.354,0.915,-26.768
0.019,-0.193,9.986,8.598,0.915,-41.768
-0.127,-0.234,9.948,2.378,0.793,-45.366
0.199,-0.351,9.944,-0.549,1.037,-51.707
0.079,-0.198,9.937,2.195,1.707,-22.988
-0.008,-0.184,9.951,0.793,0.854,-23.293
-0.002,-0.422,9.943,0.183,0.671,-31.707
0.157,-0.225,9.940,0.488,0.732,-25.427
-0.108,-0.559,9.928,0.366,0.732,-53.659
0.034,-0.228,9.934,0.366,0.793,-40.488
-0.010,-0.233,9.953,0.244,0.671,-17.256
0.022,-0.305,9.941,0.244,0.671,-24.695
0.071,-0.296,9.943,0.305,0.732,-26.524
-0.008,-0.306,9.943,0.305,0.549,-5.854
0.025,-0.321,9.946,0.244,0.549,-2.988
0.030,-0.337,9.945,0.305,0.671,-8.415
0.031,-0.344,9.935,0.366,0.671,-12.744
0.025,-0.280,9.940,0.366,0.610,-8.415
